,names,ids,artist,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
61,Hot Blooded,6xMHglHoafdDFGXS6qfwSH,Foreigner,0.705,0.806,0,-4.83,1,0.0814,0.229,0.0,0.0676,0.763,117.945,audio_features,6xMHglHoafdDFGXS6qfwSH,spotify:track:6xMHglHoafdDFGXS6qfwSH,https://api.spotify.com/v1/tracks/6xMHglHoafdDFGXS6qfwSH,https://api.spotify.com/v1/audio-analysis/6xMHglHoafdDFGXS6qfwSH,268693,4
62,I Don't Want To Set The World On Fire,5up7HWHVfUCViR3BWa1GKu,The Ink Spots,0.427,0.15,5,-15.918,1,0.035,0.967,1.65e-05,0.227,0.378,86.828,audio_features,5up7HWHVfUCViR3BWa1GKu,spotify:track:5up7HWHVfUCViR3BWa1GKu,https://api.spotify.com/v1/tracks/5up7HWHVfUCViR3BWa1GKu,https://api.spotify.com/v1/audio-analysis/5up7HWHVfUCViR3BWa1GKu,181067,4
63,"Take Me Home, Country Roads",1YYhDizHx7PnDhAhko6cDS,John Denver,0.462,0.395,9,-9.376,1,0.0264,0.758,0.0,0.121,0.625,82.259,audio_features,1YYhDizHx7PnDhAhko6cDS,spotify:track:1YYhDizHx7PnDhAhko6cDS,https://api.spotify.com/v1/tracks/1YYhDizHx7PnDhAhko6cDS,https://api.spotify.com/v1/audio-analysis/1YYhDizHx7PnDhAhko6cDS,190160,4
64,All Star,3cfOd4CMv2snFaKAnMdnvK,Smash Mouth,0.731,0.867,11,-5.881,1,0.032,0.0395,0.0,0.0861,0.776,104.019,audio_features,3cfOd4CMv2snFaKAnMdnvK,spotify:track:3cfOd4CMv2snFaKAnMdnvK,https://api.spotify.com/v1/tracks/3cfOd4CMv2snFaKAnMdnvK,https://api.spotify.com/v1/audio-analysis/3cfOd4CMv2snFaKAnMdnvK,200373,4
65,Who Are You,02DurCgOvDdX0uKEjqcl3W,The Who,0.653,0.631,9,-11.334,1,0.0461,0.299,0.00265,0.0627,0.516,156.32,audio_features,02DurCgOvDdX0uKEjqcl3W,spotify:track:02DurCgOvDdX0uKEjqcl3W,https://api.spotify.com/v1/tracks/02DurCgOvDdX0uKEjqcl3W,https://api.spotify.com/v1/audio-analysis/02DurCgOvDdX0uKEjqcl3W,381627,4
66,Stuck In The Middle With You,1b7LMtXCXGc2EwOIplI35z,Stealers Wheel,0.795,0.564,7,-10.482,1,0.0392,0.0934,0.000531,0.0631,0.961,124.166,audio_features,1b7LMtXCXGc2EwOIplI35z,spotify:track:1b7LMtXCXGc2EwOIplI35z,https://api.spotify.com/v1/tracks/1b7LMtXCXGc2EwOIplI35z,https://api.spotify.com/v1/audio-analysis/1b7LMtXCXGc2EwOIplI35z,203893,4
67,(Don't Fear) The Reaper,5QTxFnGygVM4jFQiBovmRo,Blue Öyster Cult,0.333,0.927,9,-8.55,0,0.0733,0.0029,0.000208,0.297,0.385,141.466,audio_features,5QTxFnGygVM4jFQiBovmRo,spotify:track:5QTxFnGygVM4jFQiBovmRo,https://api.spotify.com/v1/tracks/5QTxFnGygVM4jFQiBovmRo,https://api.spotify.com/v1/audio-analysis/5QTxFnGygVM4jFQiBovmRo,308120,4
68,More Than a Feeling,1QEEqeFIZktqIpPI4jSVSF,Boston,0.377,0.681,7,-8.039,1,0.0298,0.00088,0.0023,0.0504,0.285,108.789,audio_features,1QEEqeFIZktqIpPI4jSVSF,spotify:track:1QEEqeFIZktqIpPI4jSVSF,https://api.spotify.com/v1/tracks/1QEEqeFIZktqIpPI4jSVSF,https://api.spotify.com/v1/audio-analysis/1QEEqeFIZktqIpPI4jSVSF,285133,4
69,Big Iron,0AQquaENerGps8BQmbPw14,Marty Robbins,0.726,0.474,1,-7.834,0,0.0491,0.803,0.0,0.258,0.57,116.027,audio_features,0AQquaENerGps8BQmbPw14,spotify:track:0AQquaENerGps8BQmbPw14,https://api.spotify.com/v1/tracks/0AQquaENerGps8BQmbPw14,https://api.spotify.com/v1/audio-analysis/0AQquaENerGps8BQmbPw14,235733,4
70,Sharp Dressed Man - 2008 Remaster,1UBQ5GK8JaQjm5VbkBZY66,ZZ Top,0.601,0.859,5,-5.263,1,0.0276,0.000359,0.00124,0.0871,0.446,125.145,audio_features,1UBQ5GK8JaQjm5VbkBZY66,spotify:track:1UBQ5GK8JaQjm5VbkBZY66,https://api.spotify.com/v1/tracks/1UBQ5GK8JaQjm5VbkBZY66,https://api.spotify.com/v1/audio-analysis/1UBQ5GK8JaQjm5VbkBZY66,258027,4
71,Fat Bottomed Girls - Remastered 2011,4igIYHF3B5VBxEafHauVo3,Queen,0.337,0.684,2,-7.674,1,0.0495,0.0319,6.57e-06,0.342,0.404,88.772,audio_features,4igIYHF3B5VBxEafHauVo3,spotify:track:4igIYHF3B5VBxEafHauVo3,https://api.spotify.com/v1/tracks/4igIYHF3B5VBxEafHauVo3,https://api.spotify.com/v1/audio-analysis/4igIYHF3B5VBxEafHauVo3,255600,4
72,Tom Sawyer,3QZ7uX97s82HFYSmQUAN1D,Rush,0.536,0.901,9,-7.211,1,0.0374,0.00145,0.0186,0.06,0.666,87.559,audio_features,3QZ7uX97s82HFYSmQUAN1D,spotify:track:3QZ7uX97s82HFYSmQUAN1D,https://api.spotify.com/v1/tracks/3QZ7uX97s82HFYSmQUAN1D,https://api.spotify.com/v1/audio-analysis/3QZ7uX97s82HFYSmQUAN1D,276880,4
73,Come Sail Away,0PsbWiVtix5FoTZ1s00mEl,Styx,0.324,0.335,0,-15.595,1,0.0355,0.099,1.08e-06,0.0995,0.141,119.513,audio_features,0PsbWiVtix5FoTZ1s00mEl,spotify:track:0PsbWiVtix5FoTZ1s00mEl,https://api.spotify.com/v1/tracks/0PsbWiVtix5FoTZ1s00mEl,https://api.spotify.com/v1/audio-analysis/0PsbWiVtix5FoTZ1s00mEl,367000,4
74,You Shook Me All Night Long,2SiXAy7TuUkycRVbbWDEpo,AC/DC,0.532,0.767,7,-5.509,1,0.0574,0.00287,0.000513,0.39,0.755,127.361,audio_features,2SiXAy7TuUkycRVbbWDEpo,spotify:track:2SiXAy7TuUkycRVbbWDEpo,https://api.spotify.com/v1/tracks/2SiXAy7TuUkycRVbbWDEpo,https://api.spotify.com/v1/audio-analysis/2SiXAy7TuUkycRVbbWDEpo,210173,4
75,Two Tickets to Paradise,22CIOfLZB9z8He7WgHYAgH,Eddie Money,0.623,0.68,2,-13.255,1,0.0282,0.0056,0.000425,0.148,0.737,129.713,audio_features,22CIOfLZB9z8He7WgHYAgH,spotify:track:22CIOfLZB9z8He7WgHYAgH,https://api.spotify.com/v1/tracks/22CIOfLZB9z8He7WgHYAgH,https://api.spotify.com/v1/audio-analysis/22CIOfLZB9z8He7WgHYAgH,237093,4
76,Spirit In The Sky,3PPDUkGHUJx2bxct6A3PBy,Norman Greenbaum,0.604,0.614,9,-7.087,1,0.0317,0.0853,0.00403,0.108,0.592,129.137,audio_features,3PPDUkGHUJx2bxct6A3PBy,spotify:track:3PPDUkGHUJx2bxct6A3PBy,https://api.spotify.com/v1/tracks/3PPDUkGHUJx2bxct6A3PBy,https://api.spotify.com/v1/audio-analysis/3PPDUkGHUJx2bxct6A3PBy,242893,4
77,Rock'n Me,1orVKbp6vqtfAPOmvRofVq,Steve Miller Band,0.695,0.582,4,-11.35,1,0.0651,0.297,0.0,0.123,0.892,122.433,audio_features,1orVKbp6vqtfAPOmvRofVq,spotify:track:1orVKbp6vqtfAPOmvRofVq,https://api.spotify.com/v1/tracks/1orVKbp6vqtfAPOmvRofVq,https://api.spotify.com/v1/audio-analysis/1orVKbp6vqtfAPOmvRofVq,187067,4
78,Life's Been Good,2wvMC5EyaaYQwBfiwwY2xE,Joe Walsh,0.505,0.476,2,-12.897,1,0.0711,0.25,0.00915,0.113,0.542,99.31,audio_features,2wvMC5EyaaYQwBfiwwY2xE,spotify:track:2wvMC5EyaaYQwBfiwwY2xE,https://api.spotify.com/v1/tracks/2wvMC5EyaaYQwBfiwwY2xE,https://api.spotify.com/v1/audio-analysis/2wvMC5EyaaYQwBfiwwY2xE,536227,4
79,Magic Carpet Ride,4c4jJJoaiY21t2TyRZgdWS,Steppenwolf,0.64,0.651,4,-14.981,0,0.0517,0.142,0.28,0.0341,0.801,111.676,audio_features,4c4jJJoaiY21t2TyRZgdWS,spotify:track:4c4jJJoaiY21t2TyRZgdWS,https://api.spotify.com/v1/tracks/4c4jJJoaiY21t2TyRZgdWS,https://api.spotify.com/v1/audio-analysis/4c4jJJoaiY21t2TyRZgdWS,271573,4
80,Take Me Home Tonight,7b4yGtR0rujvLi5EBfKKJ2,Eddie Money,0.608,0.768,1,-9.911,1,0.0364,0.101,1.41e-06,0.0942,0.748,132.699,audio_features,7b4yGtR0rujvLi5EBfKKJ2,spotify:track:7b4yGtR0rujvLi5EBfKKJ2,https://api.spotify.com/v1/tracks/7b4yGtR0rujvLi5EBfKKJ2,https://api.spotify.com/v1/audio-analysis/7b4yGtR0rujvLi5EBfKKJ2,211160,4
81,You Ain't Seen Nothing Yet,0HOrDVS349XFcpCYsO2hAP,Bachman-Turner Overdrive,0.475,0.439,11,-15.039,0,0.0427,0.000146,0.000277,0.223,0.76,118.392,audio_features,0HOrDVS349XFcpCYsO2hAP,spotify:track:0HOrDVS349XFcpCYsO2hAP,https://api.spotify.com/v1/tracks/0HOrDVS349XFcpCYsO2hAP,https://api.spotify.com/v1/audio-analysis/0HOrDVS349XFcpCYsO2hAP,234867,4
82,Hotel California - 2013 Remaster,40riOy7x9W7GXjyGp4pjAv,Eagles,0.579,0.508,2,-9.484,1,0.027,0.00574,0.000494,0.0575,0.609,147.125,audio_features,40riOy7x9W7GXjyGp4pjAv,spotify:track:40riOy7x9W7GXjyGp4pjAv,https://api.spotify.com/v1/tracks/40riOy7x9W7GXjyGp4pjAv,https://api.spotify.com/v1/audio-analysis/40riOy7x9W7GXjyGp4pjAv,391376,4
83,Hurts So Good,67eX1ovaHyVPUinMHeUtIM,John Mellencamp,0.785,0.737,9,-5.306,1,0.0363,0.042,0.000107,0.108,0.971,125.447,audio_features,67eX1ovaHyVPUinMHeUtIM,spotify:track:67eX1ovaHyVPUinMHeUtIM,https://api.spotify.com/v1/tracks/67eX1ovaHyVPUinMHeUtIM,https://api.spotify.com/v1/audio-analysis/67eX1ovaHyVPUinMHeUtIM,218960,4
84,Gimme All Your Lovin',0OBwxFLu6Yj61s2OagYbgY,ZZ Top,0.63,0.788,5,-6.7,1,0.0298,0.00322,0.0237,0.0883,0.63,120.059,audio_features,0OBwxFLu6Yj61s2OagYbgY,spotify:track:0OBwxFLu6Yj61s2OagYbgY,https://api.spotify.com/v1/tracks/0OBwxFLu6Yj61s2OagYbgY,https://api.spotify.com/v1/audio-analysis/0OBwxFLu6Yj61s2OagYbgY,241080,4
85,Just What I Needed,4alHo6RGd0D3OUbTPExTHN,The Cars,0.619,0.579,4,-9.307,1,0.0473,0.0152,6.4e-05,0.0858,0.69,127.224,audio_features,4alHo6RGd0D3OUbTPExTHN,spotify:track:4alHo6RGd0D3OUbTPExTHN,https://api.spotify.com/v1/tracks/4alHo6RGd0D3OUbTPExTHN,https://api.spotify.com/v1/audio-analysis/4alHo6RGd0D3OUbTPExTHN,225627,4
86,Crazy Train,2b9lp5A6CqSzwOrBfAFhof,Ozzy Osbourne,0.453,0.905,9,-4.001,1,0.115,0.36,0.000569,0.26,0.474,137.571,audio_features,2b9lp5A6CqSzwOrBfAFhof,spotify:track:2b9lp5A6CqSzwOrBfAFhof,https://api.spotify.com/v1/tracks/2b9lp5A6CqSzwOrBfAFhof,https://api.spotify.com/v1/audio-analysis/2b9lp5A6CqSzwOrBfAFhof,296200,4
87,Listen to the Music,7Ar4G7Ci11gpt6sfH9Cgz5,The Doobie Brothers,0.645,0.598,1,-13.18,0,0.0335,0.221,3.53e-06,0.0721,0.913,105.929,audio_features,7Ar4G7Ci11gpt6sfH9Cgz5,spotify:track:7Ar4G7Ci11gpt6sfH9Cgz5,https://api.spotify.com/v1/tracks/7Ar4G7Ci11gpt6sfH9Cgz5,https://api.spotify.com/v1/audio-analysis/7Ar4G7Ci11gpt6sfH9Cgz5,227267,4
88,Jet Airliner,2zI3bUYn2pcF27of6i2oqK,Steve Miller Band,0.574,0.664,5,-11.5,1,0.0346,0.0737,0.0,0.22,0.936,122.956,audio_features,2zI3bUYn2pcF27of6i2oqK,spotify:track:2zI3bUYn2pcF27of6i2oqK,https://api.spotify.com/v1/tracks/2zI3bUYn2pcF27of6i2oqK,https://api.spotify.com/v1/audio-analysis/2zI3bUYn2pcF27of6i2oqK,215667,4
89,Centerfold,1ynmMEK1fkyiZ6Z6F3ThEt,The J. Geils Band,0.653,0.677,0,-12.244,1,0.0396,0.249,0.0,0.403,0.888,114.37,audio_features,1ynmMEK1fkyiZ6Z6F3ThEt,spotify:track:1ynmMEK1fkyiZ6Z6F3ThEt,https://api.spotify.com/v1/tracks/1ynmMEK1fkyiZ6Z6F3ThEt,https://api.spotify.com/v1/audio-analysis/1ynmMEK1fkyiZ6Z6F3ThEt,216533,4
90,I Won't Back Down,7gSQv1OHpkIoAdUiRLdmI6,Tom Petty,0.765,0.476,7,-13.487,1,0.0329,0.0504,2.76e-06,0.165,0.965,114.02,audio_features,7gSQv1OHpkIoAdUiRLdmI6,spotify:track:7gSQv1OHpkIoAdUiRLdmI6,https://api.spotify.com/v1/tracks/7gSQv1OHpkIoAdUiRLdmI6,https://api.spotify.com/v1/audio-analysis/7gSQv1OHpkIoAdUiRLdmI6,178360,4
91,Can't You See,4fUU9WKxEgJXyrZJsUA2iP,The Marshall Tucker Band,0.406,0.713,7,-5.49,1,0.0348,0.276,0.00354,0.112,0.577,164.444,audio_features,4fUU9WKxEgJXyrZJsUA2iP,spotify:track:4fUU9WKxEgJXyrZJsUA2iP,https://api.spotify.com/v1/tracks/4fUU9WKxEgJXyrZJsUA2iP,https://api.spotify.com/v1/audio-analysis/4fUU9WKxEgJXyrZJsUA2iP,365093,4
92,Mary Jane's Last Dance,5eYwDBLucWfWI5KsV7oYX2,Tom Petty and the Heartbreakers,0.402,0.814,10,-4.954,1,0.14,0.0383,1.19e-06,0.266,0.516,170.02,audio_features,5eYwDBLucWfWI5KsV7oYX2,spotify:track:5eYwDBLucWfWI5KsV7oYX2,https://api.spotify.com/v1/tracks/5eYwDBLucWfWI5KsV7oYX2,https://api.spotify.com/v1/audio-analysis/5eYwDBLucWfWI5KsV7oYX2,272267,4
93,Small Town,2HsjJJL4DhPCzMlnaGv7ap,John Mellencamp,0.659,0.919,11,-2.658,1,0.0333,0.155,0.0054,0.312,0.631,123.135,audio_features,2HsjJJL4DhPCzMlnaGv7ap,spotify:track:2HsjJJL4DhPCzMlnaGv7ap,https://api.spotify.com/v1/tracks/2HsjJJL4DhPCzMlnaGv7ap,https://api.spotify.com/v1/audio-analysis/2HsjJJL4DhPCzMlnaGv7ap,221627,4
94,Shooting Star - 2015 Remaster,4NSZz3qzNESLWfCqglnylo,Bad Company,0.39,0.589,9,-9.363,1,0.0384,0.258,3.91e-05,0.069,0.599,166.093,audio_features,4NSZz3qzNESLWfCqglnylo,spotify:track:4NSZz3qzNESLWfCqglnylo,https://api.spotify.com/v1/tracks/4NSZz3qzNESLWfCqglnylo,https://api.spotify.com/v1/audio-analysis/4NSZz3qzNESLWfCqglnylo,377413,4
95,Midnight Rider,1hUe1XOcM5iXaWG6NRtLzG,Allman Brothers Band,0.393,0.542,7,-9.545,1,0.0318,0.202,0.0148,0.187,0.666,189.647,audio_features,1hUe1XOcM5iXaWG6NRtLzG,spotify:track:1hUe1XOcM5iXaWG6NRtLzG,https://api.spotify.com/v1/tracks/1hUe1XOcM5iXaWG6NRtLzG,https://api.spotify.com/v1/audio-analysis/1hUe1XOcM5iXaWG6NRtLzG,180067,4
96,Reelin' In The Years,1I7zHEdDx8Ny5RxzYPqsU2,Steely Dan,0.523,0.758,2,-9.81,1,0.0403,0.133,0.0,0.0952,0.766,135.437,audio_features,1I7zHEdDx8Ny5RxzYPqsU2,spotify:track:1I7zHEdDx8Ny5RxzYPqsU2,https://api.spotify.com/v1/tracks/1I7zHEdDx8Ny5RxzYPqsU2,https://api.spotify.com/v1/audio-analysis/1I7zHEdDx8Ny5RxzYPqsU2,277267,4
97,Long Train Runnin',4nXkbcTj3nyww1cHkw5RAP,The Doobie Brothers,0.575,0.912,7,-7.275,0,0.0393,0.0916,0.00211,0.0562,0.843,117.399,audio_features,4nXkbcTj3nyww1cHkw5RAP,spotify:track:4nXkbcTj3nyww1cHkw5RAP,https://api.spotify.com/v1/tracks/4nXkbcTj3nyww1cHkw5RAP,https://api.spotify.com/v1/audio-analysis/4nXkbcTj3nyww1cHkw5RAP,207267,4
98,Fly Like An Eagle,3e0FzZjTXOUtiJGSClOBrI,Steve Miller Band,0.561,0.754,9,-12.769,0,0.112,0.61,0.0194,0.328,0.642,100.08,audio_features,3e0FzZjTXOUtiJGSClOBrI,spotify:track:3e0FzZjTXOUtiJGSClOBrI,https://api.spotify.com/v1/tracks/3e0FzZjTXOUtiJGSClOBrI,https://api.spotify.com/v1/audio-analysis/3e0FzZjTXOUtiJGSClOBrI,282693,4
99,Down On The Corner,2gE95JskwQ1pCACTpGe1Db,Creedence Clearwater Revival,0.858,0.544,0,-9.289,1,0.0751,0.583,0.00109,0.0707,0.874,108.217,audio_features,2gE95JskwQ1pCACTpGe1Db,spotify:track:2gE95JskwQ1pCACTpGe1Db,https://api.spotify.com/v1/tracks/2gE95JskwQ1pCACTpGe1Db,https://api.spotify.com/v1/audio-analysis/2gE95JskwQ1pCACTpGe1Db,166280,4
100,Seven Nation Army,7i6r9KotUPQg3ozKKgEPIN,The White Stripes,0.726,0.463,0,-7.828,1,0.0799,0.00817,0.447,0.255,0.321,123.881,audio_features,7i6r9KotUPQg3ozKKgEPIN,spotify:track:7i6r9KotUPQg3ozKKgEPIN,https://api.spotify.com/v1/tracks/7i6r9KotUPQg3ozKKgEPIN,https://api.spotify.com/v1/audio-analysis/7i6r9KotUPQg3ozKKgEPIN,231733,4
101,Sympathy For The Devil - 50th Anniversary Edition,1Ud6moTC0KyXMq1Oxfien0,The Rolling Stones,0.702,0.668,9,-9.237,1,0.214,0.518,0.0,0.0588,0.561,116.063,audio_features,1Ud6moTC0KyXMq1Oxfien0,spotify:track:1Ud6moTC0KyXMq1Oxfien0,https://api.spotify.com/v1/tracks/1Ud6moTC0KyXMq1Oxfien0,https://api.spotify.com/v1/audio-analysis/1Ud6moTC0KyXMq1Oxfien0,378147,4
102,"Paint It, Black",63T7DJ1AFDD6Bn8VzG6JE8,The Rolling Stones,0.464,0.795,1,-9.267,1,0.0926,0.0493,0.00244,0.399,0.612,158.691,audio_features,63T7DJ1AFDD6Bn8VzG6JE8,spotify:track:63T7DJ1AFDD6Bn8VzG6JE8,https://api.spotify.com/v1/tracks/63T7DJ1AFDD6Bn8VzG6JE8,https://api.spotify.com/v1/audio-analysis/63T7DJ1AFDD6Bn8VzG6JE8,202267,4
103,I Was Born To Love You - 2011 Remaster,7DtdhIJlSSOaAFNk4JdXCb,Queen,0.449,0.908,8,-6.131,1,0.0853,0.0833,0.0,0.0971,0.495,139.083,audio_features,7DtdhIJlSSOaAFNk4JdXCb,spotify:track:7DtdhIJlSSOaAFNk4JdXCb,https://api.spotify.com/v1/tracks/7DtdhIJlSSOaAFNk4JdXCb,https://api.spotify.com/v1/audio-analysis/7DtdhIJlSSOaAFNk4JdXCb,289813,4
104,Killer Queen - Remastered 2011,1CnN9udhDokm7lARZjMji2,Queen,0.535,0.651,10,-6.326,1,0.0544,0.391,0.0,0.133,0.612,117.218,audio_features,1CnN9udhDokm7lARZjMji2,spotify:track:1CnN9udhDokm7lARZjMji2,https://api.spotify.com/v1/tracks/1CnN9udhDokm7lARZjMji2,https://api.spotify.com/v1/audio-analysis/1CnN9udhDokm7lARZjMji2,179600,4
105,Radio Ga Ga - Remastered 2011,1nQRg9q9uwALGzouOX5OyQ,Queen,0.744,0.502,5,-7.719,1,0.0359,0.183,0.000228,0.189,0.66,112.344,audio_features,1nQRg9q9uwALGzouOX5OyQ,spotify:track:1nQRg9q9uwALGzouOX5OyQ,https://api.spotify.com/v1/tracks/1nQRg9q9uwALGzouOX5OyQ,https://api.spotify.com/v1/audio-analysis/1nQRg9q9uwALGzouOX5OyQ,348227,4
106,Sole Survivor,2PicnFqnuKd9EwHp2xQvcn,Blue Öyster Cult,0.632,0.565,9,-9.948,0,0.0328,0.267,0.0,0.0816,0.462,90.79,audio_features,2PicnFqnuKd9EwHp2xQvcn,spotify:track:2PicnFqnuKd9EwHp2xQvcn,https://api.spotify.com/v1/tracks/2PicnFqnuKd9EwHp2xQvcn,https://api.spotify.com/v1/audio-analysis/2PicnFqnuKd9EwHp2xQvcn,246640,4
107,Down Under,46RVKt5Edm1zl0rXhPJZxz,Men At Work,0.746,0.79,11,-4.7,0,0.0257,0.0485,0.0261,0.0534,0.891,107.231,audio_features,46RVKt5Edm1zl0rXhPJZxz,spotify:track:46RVKt5Edm1zl0rXhPJZxz,https://api.spotify.com/v1/tracks/46RVKt5Edm1zl0rXhPJZxz,https://api.spotify.com/v1/audio-analysis/46RVKt5Edm1zl0rXhPJZxz,220867,4
108,The Lion Sleeps Tonight (Wimoweh),2F4FNcz68howQWD4zaGJSi,The Tokens,0.321,0.474,5,-9.383,1,0.0348,0.743,0.0,0.204,0.804,121.199,audio_features,2F4FNcz68howQWD4zaGJSi,spotify:track:2F4FNcz68howQWD4zaGJSi,https://api.spotify.com/v1/tracks/2F4FNcz68howQWD4zaGJSi,https://api.spotify.com/v1/audio-analysis/2F4FNcz68howQWD4zaGJSi,162093,4
109,Baby Come Back,2VKXCJ1hLexTZ5I5KfFVQQ,Player,0.689,0.548,5,-9.391,0,0.0956,0.153,0.000585,0.121,0.57,155.583,audio_features,2VKXCJ1hLexTZ5I5KfFVQQ,spotify:track:2VKXCJ1hLexTZ5I5KfFVQQ,https://api.spotify.com/v1/tracks/2VKXCJ1hLexTZ5I5KfFVQQ,https://api.spotify.com/v1/audio-analysis/2VKXCJ1hLexTZ5I5KfFVQQ,253781,4
110,Our House,1qV6e4ITnfGmA6m6Vklvbi,Madness,0.601,0.649,7,-10.57,1,0.0554,0.0285,7.71e-05,0.127,0.708,121.66,audio_features,1qV6e4ITnfGmA6m6Vklvbi,spotify:track:1qV6e4ITnfGmA6m6Vklvbi,https://api.spotify.com/v1/tracks/1qV6e4ITnfGmA6m6Vklvbi,https://api.spotify.com/v1/audio-analysis/1qV6e4ITnfGmA6m6Vklvbi,201133,4
111,Ring of Fire,6YffUZJ2R06kyxyK6onezL,Johnny Cash,0.659,0.585,7,-8.189,1,0.0288,0.623,0.000213,0.348,0.784,104.111,audio_features,6YffUZJ2R06kyxyK6onezL,spotify:track:6YffUZJ2R06kyxyK6onezL,https://api.spotify.com/v1/tracks/6YffUZJ2R06kyxyK6onezL,https://api.spotify.com/v1/audio-analysis/6YffUZJ2R06kyxyK6onezL,158427,4
112,Ocean Man,6M14BiCN00nOsba4JaYsHW,Ween,0.72,0.912,4,-6.13,1,0.0363,0.551,0.00122,0.0982,0.973,122.782,audio_features,6M14BiCN00nOsba4JaYsHW,spotify:track:6M14BiCN00nOsba4JaYsHW,https://api.spotify.com/v1/tracks/6M14BiCN00nOsba4JaYsHW,https://api.spotify.com/v1/audio-analysis/6M14BiCN00nOsba4JaYsHW,126947,4
113,We Will Rock You - Remastered 2011,54flyrjcdnQdco7300avMJ,Queen,0.693,0.497,2,-7.316,1,0.119,0.679,0.0,0.258,0.473,81.308,audio_features,54flyrjcdnQdco7300avMJ,spotify:track:54flyrjcdnQdco7300avMJ,https://api.spotify.com/v1/tracks/54flyrjcdnQdco7300avMJ,https://api.spotify.com/v1/audio-analysis/54flyrjcdnQdco7300avMJ,122067,4
114,Crazy Little Thing Called Love,6aU0F03DR257LCPAXjtg42,Queen,0.6,0.608,0,-12.271,1,0.0458,0.696,1.16e-06,0.215,0.783,77.147,audio_features,6aU0F03DR257LCPAXjtg42,spotify:track:6aU0F03DR257LCPAXjtg42,https://api.spotify.com/v1/tracks/6aU0F03DR257LCPAXjtg42,https://api.spotify.com/v1/audio-analysis/6aU0F03DR257LCPAXjtg42,164373,4
115,Baby Come Back,1cyucpC4hLfhNBuBET3f3S,Player,0.652,0.527,5,-12.391,0,0.119,0.0503,0.0,0.106,0.555,156.389,audio_features,1cyucpC4hLfhNBuBET3f3S,spotify:track:1cyucpC4hLfhNBuBET3f3S,https://api.spotify.com/v1/tracks/1cyucpC4hLfhNBuBET3f3S,https://api.spotify.com/v1/audio-analysis/1cyucpC4hLfhNBuBET3f3S,214360,4
116,Space Oddity - 2015 Remaster,72Z17vmmeQKAg8bptWvpVG,David Bowie,0.31,0.403,0,-13.664,1,0.0326,0.0726,9.27e-05,0.139,0.466,134.48,audio_features,72Z17vmmeQKAg8bptWvpVG,spotify:track:72Z17vmmeQKAg8bptWvpVG,https://api.spotify.com/v1/tracks/72Z17vmmeQKAg8bptWvpVG,https://api.spotify.com/v1/audio-analysis/72Z17vmmeQKAg8bptWvpVG,318027,4
117,Dancing With Myself - EP Version,1WYedq08MjytnpXfoM2dl2,Generation X,0.433,0.915,4,-5.095,1,0.0838,0.00151,0.0,0.361,0.882,176.997,audio_features,1WYedq08MjytnpXfoM2dl2,spotify:track:1WYedq08MjytnpXfoM2dl2,https://api.spotify.com/v1/tracks/1WYedq08MjytnpXfoM2dl2,https://api.spotify.com/v1/audio-analysis/1WYedq08MjytnpXfoM2dl2,291600,4
118,You Make My Dreams (Come True),4o6BgsqLIBViaGVbx5rbRk,Daryl Hall & John Oates,0.751,0.501,5,-12.151,1,0.0551,0.234,0.112,0.0467,0.902,167.057,audio_features,4o6BgsqLIBViaGVbx5rbRk,spotify:track:4o6BgsqLIBViaGVbx5rbRk,https://api.spotify.com/v1/tracks/4o6BgsqLIBViaGVbx5rbRk,https://api.spotify.com/v1/audio-analysis/4o6BgsqLIBViaGVbx5rbRk,190627,4
119,Time After Time,7o9uu2GDtVDr9nsR7ZRN73,Cyndi Lauper,0.726,0.449,0,-9.206,1,0.0286,0.487,1.34e-06,0.0824,0.294,130.388,audio_features,7o9uu2GDtVDr9nsR7ZRN73,spotify:track:7o9uu2GDtVDr9nsR7ZRN73,https://api.spotify.com/v1/tracks/7o9uu2GDtVDr9nsR7ZRN73,https://api.spotify.com/v1/audio-analysis/7o9uu2GDtVDr9nsR7ZRN73,241333,4
120,Hungry Like the Wolf,2HuHopKnnuGQEpGb0CssCs,Duran Duran,0.654,0.903,0,-5.252,1,0.0798,0.0222,0.0,0.241,0.607,129.442,audio_features,2HuHopKnnuGQEpGb0CssCs,spotify:track:2HuHopKnnuGQEpGb0CssCs,https://api.spotify.com/v1/tracks/2HuHopKnnuGQEpGb0CssCs,https://api.spotify.com/v1/audio-analysis/2HuHopKnnuGQEpGb0CssCs,205227,4
121,Pumped Up Kicks,7w87IxuO7BDcJ3YUqCyMTT,Foster The People,0.733,0.71,5,-5.849,0,0.0292,0.145,0.115,0.0956,0.965,127.975,audio_features,7w87IxuO7BDcJ3YUqCyMTT,spotify:track:7w87IxuO7BDcJ3YUqCyMTT,https://api.spotify.com/v1/tracks/7w87IxuO7BDcJ3YUqCyMTT,https://api.spotify.com/v1/audio-analysis/7w87IxuO7BDcJ3YUqCyMTT,239600,4
